	S33	S19	S50	S62	S63	S48	S9	S82	S80	S24	S87	S41	S61	S6	S90	S91	S73	S67	S59	S38	S66	S58	S57	S79	S23	S43	S56	S70	S99	S52	S2	S14	S27	S26	S13	S22	S85	S31	S34	S8	S11	S39	S30	S77	S93	S92	S20	S40	S21	S7	S97	S89	S46	S51	S54	S95	S69	S5	S47	S88	S36	S28	S76	S72	S4	S98	S64	S55	S45	S15
S57	0.011473518453	0.011473518453	0.011637435500200001	0.01225653302072	0.01225653302072	0.01225653302072	0.012263647693575	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012282490896162	0.012489170049662001	0.012278810256269002	0.012278810256269002	0.012278810256269002	0.012278810256269002	0.012278810256269002	0.012278810256269002	0.012278810256269002	0.012257780099466	0.011716761407220002	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S79	0.011473518453	0.011473518453	0.011637435500200001	0.01225653302072	0.01225653302072	0.01225653302072	0.012263647693575	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012278810256269002	0.012278810256269002	0.012307589312089001	0.012285040521399001	0.012285040521399001	0.012285040521399001	0.012285040521399001	0.012285040521399001	0.012280253579128	0.012257780099466	0.011716761407220002	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S23	0.011473518453	0.011473518453	0.011637435500200001	0.01225653302072	0.01225653302072	0.01225653302072	0.012263647693575	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012278810256269002	0.012278810256269002	0.012285040521399001	0.012299971598259001	0.012297346532693001	0.012297346532693001	0.012286574605903001	0.012286574605903001	0.012280253579128	0.012257780099466	0.011716761407220002	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S43	0.011473518453	0.011473518453	0.011637435500200001	0.01225653302072	0.01225653302072	0.01225653302072	0.012263647693575	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012278810256269002	0.012278810256269002	0.012285040521399001	0.012297346532693001	0.012304972421300001	0.012302481999672	0.012286574605903001	0.012286574605903001	0.012280253579128	0.012257780099466	0.011716761407220002	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S56	0.011473518453	0.011473518453	0.011637435500200001	0.01225653302072	0.01225653302072	0.01225653302072	0.012263647693575	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012278810256269002	0.012278810256269002	0.012285040521399001	0.012297346532693001	0.012302481999672	0.012307116372486	0.012286574605903001	0.012286574605903001	0.012280253579128	0.012257780099466	0.011716761407220002	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S70	0.011473518453	0.011473518453	0.011637435500200001	0.01225653302072	0.01225653302072	0.01225653302072	0.012263647693575	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012278810256269002	0.012278810256269002	0.012285040521399001	0.012286574605903001	0.012286574605903001	0.012286574605903001	0.012304348502315002	0.012296650378023001	0.012280253579128	0.012257780099466	0.011716761407220002	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S99	0.011473518453	0.011473518453	0.011637435500200001	0.01225653302072	0.01225653302072	0.01225653302072	0.012263647693575	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012278810256269002	0.012278810256269002	0.012285040521399001	0.012286574605903001	0.012286574605903001	0.012286574605903001	0.012296650378023001	0.012303485351889002	0.012280253579128	0.012257780099466	0.011716761407220002	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S52	0.011473518453	0.011473518453	0.011637435500200001	0.01225653302072	0.01225653302072	0.01225653302072	0.012263647693575	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012268973814179001	0.012278810256269002	0.012278810256269002	0.012280253579128	0.012280253579128	0.012280253579128	0.012280253579128	0.012280253579128	0.012280253579128	0.012305346189508001	0.012257780099466	0.011716761407220002	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S2	0.011473518453	0.011473518453	0.011637435500200001	0.01225653302072	0.01225653302072	0.01225653302072	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012257780099466	0.012269975815216001	0.011716761407220002	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S14	0.011473518453	0.011473518453	0.011637435500200001	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.011716761407220002	0.012022373155420001	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S27	0.011473518453	0.011473518453	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011593485466990001	0.01159248546649	0.01159148546599	0.01154122276537	0.01154122276537	0.01154122276537	0.01154122276537	0.01154122276537	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S26	0.011473518453	0.011473518453	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.01159248546649	0.011594751145969001	0.01159148546599	0.01154122276537	0.01154122276537	0.01154122276537	0.01154122276537	0.01154122276537	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S13	0.011473518453	0.011473518453	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.01159148546599	0.01159148546599	0.011592633531844001	0.01154122276537	0.01154122276537	0.01154122276537	0.01154122276537	0.01154122276537	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S22	0.011473518453	0.011473518453	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.01154122276537	0.01154122276537	0.01154122276537	0.011648591550650001	0.011626918773540001	0.01160994498319	0.011608944982690002	0.011608944982690002	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S85	0.011473518453	0.011473518453	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.01154122276537	0.01154122276537	0.01154122276537	0.011626918773540001	0.0116587992686	0.01160994498319	0.011608944982690002	0.011608944982690002	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S31	0.011473518453	0.011473518453	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.01154122276537	0.01154122276537	0.01154122276537	0.01160994498319	0.01160994498319	0.011654089850480002	0.011608944982690002	0.011608944982690002	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S34	0.011473518453	0.011473518453	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.01154122276537	0.01154122276537	0.01154122276537	0.011608944982690002	0.011608944982690002	0.011608944982690002	0.011656797140410001	0.011636293768130001	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S8	0.011473518453	0.011473518453	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.011512516703	0.01154122276537	0.01154122276537	0.01154122276537	0.011608944982690002	0.011608944982690002	0.011608944982690002	0.011636293768130001	0.011655084933680001	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S11	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.011696743605700001	0.0109860909165	0.0109860909165	0.0109860909165	0.0109860909165	0.0109860909165	0.0109860909165	0.0109860909165	0.0109860909165	0.0109860909165	0.0109860909165	0.0109860909165	0.0109860909165	0.0109860909165	0.0109860909165	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S39	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0109860909165	0.0129034311814	0.0127536518645	0.0127536518645	0.0127536518645	0.0127536518645	0.0127536518645	0.0127536518645	0.0127536518645	0.0127536518645	0.0127536518645	0.0127536518645	0.0127536518645	0.0127536518645	0.0127536518645	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S30	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0109860909165	0.0127536518645	0.01285307606549	0.012807536790190002	0.012807536790190002	0.012807536790190002	0.012807536790190002	0.012807536790190002	0.012807536790190002	0.012807536790190002	0.012807536790190002	0.012807536790190002	0.012807536790190002	0.012807536790190002	0.012807536790190002	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S77	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0109860909165	0.0127536518645	0.012807536790190002	0.012886871735711	0.012852604755091	0.012852604755091	0.01284922274501	0.01284922274501	0.01284922274501	0.01284922274501	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
S93	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.007443214489	0.0109860909165	0.0127536518645	0.012807536790190002	0.012852604755091	0.012891587494793001	0.012889871727891	0.01284922274501	0.01284922274501	0.01284922274501	0.01284922274501	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.01284822274451	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.0082666540035	0.005673019625	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.004249017751	0.001265230483	0.0
